,player,worker,time,age,round,game_id,text
2298,Orange,R,2020-05-15 20:26:58,III,15,7475368,Orange upgrades Religion to Theology#Orange spends 2 resources #
2299,Green,A,2020-05-15 18:01:37,III,14,7475368,Green upgrades Agriculture to Irrigation#Green spends 2 resources #
2300,Purple,A,2020-05-15 11:43:02,III,14,7475368,Purple upgrades Agriculture to Selective Breeding#Purple spends 4 resources #
2301,Purple,S,2020-05-15 11:41:40,III,14,7475368,Purple upgrades Swordsmen to Riflemen#Purple spends 2 resources #
2302,Purple,S,2020-05-15 11:41:31,III,14,7475368,Purple upgrades Swordsmen to Riflemen#Purple spends 2 resources #
2303,Grey,P,2020-05-15 11:24:38,III,13,7475368,Grey upgrades Philosophy to Scientific Method#Grey spends 3 resources #
2304,Green,B,2020-05-15 11:11:09,III,13,7475368,Green upgrades Bronze to Iron using Rich Land##
2305,Purple,A,2020-05-15 11:01:49,III,13,7475368,Purple upgrades Agriculture to Selective Breeding#Purple spends 4 resources #
2306,Green,P,2020-05-15 10:24:04,II,12,7475368,Green upgrades Philosophy to Scientific Method using Urban Growth##
2307,Green,B,2020-05-15 10:23:42,II,12,7475368,Green upgrades Bronze to Iron#Green spends 3 resources #
2308,Orange,B,2020-05-14 19:51:17,II,12,7475368,Orange upgrades Bronze to Coal using Efficient Upgrade#Orange spends 2 resources Orange spends 1 food #
2309,Grey,P,2020-05-14 17:42:56,II,11,7475368,Grey upgrades Philosophy to Scientific Method#Grey spends 3 resources #
2310,Green,P,2020-05-14 16:27:04,II,11,7475368,Green upgrades Philosophy to Scientific Method#Green spends 5 resources #
2311,Purple,B,2020-05-14 13:53:52,II,10,7475368,Purple upgrades Bronze to Iron#Purple spends 3 resources #
2312,Orange,B,2020-05-14 12:58:46,II,10,7475368,Orange upgrades Bronze to Coal#Orange spends 6 resources #
2313,Grey,A,2020-05-14 12:34:43,II,9,7475368,Grey upgrades Agriculture to Selective Breeding#Grey spends 4 resources #
2314,Green,W,2020-05-14 11:16:58,II,9,7475368,Green upgrades Warrior to Riflemen#Green spends 3 resources #
2315,Purple,B,2020-05-13 22:10:30,II,9,7475368,Purple upgrades Bronze to Iron#Purple spends 3 resources #
2316,Grey,B,2020-05-13 13:59:55,II,8,7475368,Grey upgrades Bronze to Coal using Rich Land#Grey spends 4 resources #
2317,Green,A,2020-05-12 16:52:02,I,7,7475368,Green upgrades Agriculture to Irrigation#Green spends 2 resources #
2318,Orange,A,2020-05-12 16:06:57,I,7,7475368,Orange upgrades Agriculture to Irrigation#Orange spends 2 resources #
2319,Green,B,2020-05-12 15:28:22,I,6,7475368,Green upgrades Bronze to Iron#Green spends 3 resources #
2320,Purple,B,2020-05-12 15:25:06,I,6,7475368,Purple upgrades Bronze to Iron#Purple spends 3 resources #
2321,Orange,W,2020-05-12 15:15:26,I,6,7475368,Orange upgrades Warrior to Swordsmen#Orange spends 1 resource #
2322,Orange,W,2020-05-12 15:15:20,I,6,7475368,Orange upgrades Warrior to Swordsmen#Orange spends 1 resource #
2323,Purple,P,2020-05-12 13:08:26,I,5,7475368,Purple upgrades Philosophy to Alchemy#Purple spends 3 resources #
2324,Purple,P,2020-05-12 10:25:44,I,4,7475368,Purple upgrades Philosophy to Alchemy using Urban Growth#Purple spends 1 resource #
2325,Orange,A,2020-05-12 10:20:43,I,4,7475368,Orange upgrades Agriculture to Irrigation#Orange spends 2 resources #
2326,Orange,W,2020-05-11 16:33:05,III,17,7475369,Orange upgrades Warrior to Riflemen#Orange spends 3 resources #
2327,Green,S,2020-05-11 15:39:32,III,16,7475369,Green upgrades Swordsmen to Modern Infantry#Green spends 4 resources #
2328,Green,S,2020-05-11 15:37:07,III,16,7475369,Green upgrades Swordsmen to Modern Infantry#Green loses 4 military resource #
2329,Purple,B,2020-05-11 15:14:59,III,16,7475369,Purple upgrades Bronze to Coal#Purple spends 6 resources #
2330,Orange,W,2020-05-11 13:57:47,III,16,7475369,Orange upgrades Warrior to Riflemen#Orange spends 3 resources #
2331,Grey,A,2020-05-11 13:48:40,III,15,7475369,Grey upgrades Agriculture to Selective Breeding using Efficient Upgrade##
2332,Green,P,2020-05-11 13:40:58,III,15,7475369,Green upgrades Philosophy to Computers#Green spends 8 resources #
2333,Purple,B,2020-05-11 13:34:07,III,15,7475369,Purple upgrades Bronze to Coal using Rich Land#Purple spends 3 resources #
2334,Grey,B,2020-05-11 13:13:36,III,14,7475369,Grey upgrades Bronze to Coal using Efficient Upgrade#Grey spends 2 resources #
2335,Green,P,2020-05-11 13:05:32,III,14,7475369,Green upgrades Philosophy to Computers#Green spends 8 resources #
2336,Purple,B,2020-05-11 11:59:03,III,13,7475369,Purple upgrades Bronze to Coal using Efficient Upgrade#Purple spends 3 resources #
2337,Orange,A,2020-05-11 11:15:20,III,13,7475369,Orange upgrades Alchemy to Scientific Method#Orange spends 2 resources #
2338,Orange,A,2020-05-11 11:13:31,III,13,7475369,Orange upgrades Alchemy to Scientific Method#Orange spends 2 resources #
2339,Orange,B,2020-05-11 09:56:17,II,12,7475369,Orange upgrades Bronze to Iron#Orange spends 3 resources #
2340,Grey,B,2020-05-11 09:02:18,II,11,7475369,Grey upgrades Bronze to Coal using Efficient Upgrade#Grey spends 3 resources #
2341,Green,W,2020-05-11 08:52:12,II,11,7475369,Green upgrades Warrior to Swordsmen#Green spends 1 resource #
2342,Orange,B,2020-05-11 08:28:49,II,11,7475369,Orange upgrades Bronze to Iron#Orange spends 3 resources #
2343,Green,W,2020-05-10 17:05:12,II,10,7475369,Green upgrades Warrior to Swordsmen#Green spends 1 resource #
2344,Green,W,2020-05-10 17:05:03,II,10,7475369,Green upgrades Warrior to Swordsmen#Green spends 1 resource #
2345,Green,W,2020-05-10 17:04:46,II,10,7475369,Green upgrades Warrior to Swordsmen#Green spends 1 resource #
2346,Orange,A,2020-05-10 14:29:48,II,10,7475369,Orange upgrades Agriculture to Selective Breeding#Orange spends 4 resources #
2347,Orange,A,2020-05-10 14:29:21,II,10,7475369,Orange upgrades Agriculture to Selective Breeding#Orange spends 4 resources #
2348,Grey,A,2020-05-10 10:59:34,II,9,7475369,Grey upgrades Agriculture to Selective Breeding#Grey spends 4 resources #
2349,Green,B,2020-05-10 10:42:49,II,9,7475369,Green upgrades Bronze to Iron#Green spends 3 resources #
2350,Purple,P,2020-05-10 10:27:18,II,9,7475369,Purple upgrades Philosophy to Alchemy using Urban Growth#Purple spends 1 resource #
2351,Grey,R,2020-05-09 17:10:26,II,8,7475369,Grey upgrades Religion to Theology#Grey spends 2 resources #
2352,Green,B,2020-05-09 16:51:34,II,8,7475369,Green upgrades Bronze to Iron#Green spends 3 resources #
2353,Green,A,2020-05-09 16:51:26,II,8,7475369,Green upgrades Agriculture to Selective Breeding#Green spends 4 resources #
2354,Green,A,2020-05-09 16:51:00,II,8,7475369,Green upgrades Agriculture to Selective Breeding#Green spends 4 resources #
2355,Purple,P,2020-05-08 22:34:12,II,7,7475369,Purple upgrades Philosophy to Alchemy#Purple spends 3 resources #
2356,Grey,P,2020-05-07 13:02:27,I,6,7475369,Grey upgrades Philosophy to Alchemy#Grey spends 3 resources #
2357,Green,B,2020-05-07 12:36:34,I,6,7475369,Green upgrades Bronze to Iron using Rich Land#Green spends 1 resource #
2358,Purple,W,2020-05-07 11:39:03,I,6,7475369,Purple upgrades Warrior to Swordsmen#Purple spends 1 resource #
2359,Purple,A,2020-05-07 11:38:17,I,6,7475369,Purple upgrades Agriculture to Irrigation#Purple spends 2 resources #
2360,Purple,A,2020-05-07 10:24:50,I,5,7475369,Purple upgrades Agriculture to Irrigation#Purple spends 2 resources #
2361,Orange,P,2020-05-07 09:51:14,I,5,7475369,Orange upgrades Philosophy to Alchemy using Urban Growth#Orange spends 2 resources #
2362,Green,A,2020-05-27 13:59:46,IV,19,7476107,Green upgrades Agriculture to Selective Breeding using Efficient Upgrade##
2363,Grey,B,2020-05-27 10:33:57,III,16,7476107,Grey upgrades Bronze to Coal using Efficient Upgrade#Grey spends 2 resources #
2364,Grey,I,2020-05-27 07:27:38,III,15,7476107,Grey upgrades Irrigation to Mechanized Agriculture#Grey spends 4 resources #
2365,Green,B,2020-05-26 00:28:59,III,15,7476107,Green upgrades Bronze to Iron#Green spends 3 resources #
2366,Orange,P,2020-05-23 23:41:02,III,14,7476107,Orange upgrades Philosophy to Scientific Method#Orange spends 5 resources #
2367,Grey,R,2020-05-23 23:31:44,III,13,7476107,Grey upgrades Religion to Organized Religion using Urban Growth#Grey spends 1 resource #
2368,Grey,I,2020-05-23 23:31:24,III,13,7476107,Grey upgrades Irrigation to Mechanized Agriculture#Grey spends 4 resources #
2369,Grey,B,2020-05-21 16:17:40,II,11,7476107,Grey upgrades Bronze to Coal#Grey spends 6 resources #
2370,Purple,A,2020-05-21 11:28:20,II,11,7476107,Purple upgrades Agriculture to Selective Breeding#Purple spends 4 resources #
2371,Grey,B,2020-05-21 10:46:42,II,10,7476107,Grey upgrades Bronze to Coal#Grey spends 6 resources #
2372,Green,P,2020-05-21 09:39:05,II,10,7476107,Green upgrades Philosophy to Alchemy#Green spends 3 resources #
2373,Green,B,2020-05-21 09:37:07,II,10,7476107,Green upgrades Bronze to Iron#Green spends 3 resources #
2374,Green,P,2020-05-21 09:36:44,II,10,7476107,Green upgrades Philosophy to Alchemy using Efficient Upgrade##
2375,Purple,B,2020-05-20 20:46:10,II,10,7476107,Purple upgrades Bronze to Iron#Purple spends 3 resources #
2376,Purple,P,2020-05-20 20:46:04,II,10,7476107,Purple upgrades Philosophy to Alchemy using Efficient Upgrade##
2377,Orange,A,2020-05-20 16:08:21,II,10,7476107,Orange upgrades Agriculture to Selective Breeding using Rich Land#Orange spends 2 resources #
2378,Grey,A,2020-05-20 15:09:01,II,9,7476107,Grey upgrades Agriculture to Irrigation#Grey spends 2 resources #
2379,Grey,A,2020-05-20 15:08:35,II,9,7476107,Grey upgrades Agriculture to Irrigation#Grey spends 2 resources #
2380,Green,B,2020-05-20 12:37:58,II,9,7476107,Green upgrades Bronze to Iron using Rich Land#Green spends 1 resource #
2381,Purple,B,2020-05-20 10:59:56,II,9,7476107,Purple upgrades Bronze to Iron#Purple spends 3 resources #
2382,Orange,W,2020-05-20 10:39:06,II,9,7476107,Orange upgrades Warrior to Riflemen#Orange spends 3 resources #
2383,Orange,W,2020-05-20 10:38:57,II,9,7476107,Orange upgrades Warrior to Riflemen#Orange spends 3 resources #
2384,Purple,P,2020-05-19 12:08:42,II,8,7476107,Purple upgrades Philosophy to Alchemy using Urban Growth#Purple spends 1 resource #
2385,Grey,P,2020-05-19 03:43:14,II,7,7476107,Grey upgrades Philosophy to Alchemy#Grey spends 3 resources #
2386,Purple,B,2020-05-18 20:53:32,I,7,7476107,Purple upgrades Bronze to Iron#Purple spends 3 resources #
2387,Green,W,2020-05-18 18:59:56,I,6,7476107,Green upgrades Warrior to Swordsmen#Green loses 1 military resource #
2388,Green,W,2020-05-18 18:59:50,I,6,7476107,Green upgrades Warrior to Swordsmen#Green loses 1 military resource #
2389,Grey,W,2020-05-18 16:45:44,I,5,7476107,Grey upgrades Warrior to Swordsmen#Grey loses 1 military resource #
2390,Orange,B,2020-05-17 18:58:56,I,5,7476107,Orange upgrades Bronze to Iron using Rich Land#Orange spends 2 resources #
2391,Grey,W,2020-05-17 18:43:36,I,4,7476107,Grey upgrades Warrior to Swordsmen#Grey loses 1 military resource #
2392,Grey,P,2020-05-17 18:43:18,I,4,7476107,Grey upgrades Philosophy to Alchemy#Grey spends 3 resources #
2393,Green,O,2020-05-29 18:02:06,IV,19,7476793,Green upgrades Opera to Movies#Green spends 3 resources #
2394,Orange,W,2020-05-29 17:51:33,IV,19,7476793,Orange upgrades Warrior to Swordsmen#Orange spends 1 resource #
2395,Green,A,2020-05-29 17:41:52,IV,18,7476793,Green upgrades Agriculture to Selective Breeding#Green spends 4 resources #
2396,Orange,P,2020-05-29 16:09:59,III,17,7476793,Orange upgrades Printing Press to Journalism#Orange spends 5 resources #
2397,Orange,B,2020-05-29 15:27:48,III,16,7476793,Orange upgrades Bronze to Coal#Orange spends 6 resources #
2398,Green,P,2020-05-29 15:12:26,III,15,7476793,Green upgrades Philosophy to Computers#Green spends 6 resources #
2399,Green,P,2020-05-29 15:10:18,III,15,7476793,Green upgrades Philosophy to Computers using Efficient Upgrade#Green spends 2 resources #
2400,Purple,W,2020-05-29 15:04:52,III,15,7476793,Purple upgrades Warrior to Swordsmen#Purple spends 1 resource #
2401,Orange,B,2020-05-29 14:53:06,III,15,7476793,Orange upgrades Bronze to Coal using Efficient Upgrade#Orange spends 3 resources #
2402,Green,A,2020-05-29 13:08:01,III,13,7476793,Green upgrades Agriculture to Selective Breeding#Green spends 4 resources #
2403,Purple,P,2020-05-29 12:04:29,II,12,7476793,Purple upgrades Philosophy to Alchemy#Purple spends 3 resources #
2404,Orange,T,2020-05-29 11:36:03,II,12,7476793,Orange upgrades Theology to Organized Religion using Efficient Upgrade##
2405,Green,R,2020-05-29 11:15:47,II,11,7476793,Green upgrades Religion to Organized Religion#Green spends 4 resources #
2406,Purple,B,2020-05-29 11:06:26,II,11,7476793,Purple upgrades Bronze to Iron using Rich Land##
2407,Purple,A,2020-05-29 10:02:33,II,10,7476793,Purple upgrades Agriculture to Irrigation#Purple spends 2 resources #
2408,Purple,B,2020-05-29 10:00:15,II,10,7476793,Purple upgrades Bronze to Iron#Purple spends 3 resources #
2409,Orange,A,2020-05-29 09:39:27,II,10,7476793,Orange upgrades Agriculture to Irrigation#Orange spends 2 resources #
2410,Orange,A,2020-05-29 09:38:20,II,10,7476793,Orange upgrades Agriculture to Irrigation#Orange spends 2 resources #
2411,Purple,P,2020-05-28 22:31:09,II,9,7476793,Purple upgrades Philosophy to Alchemy#Purple spends 3 resources #
2412,Grey,P,2020-05-28 20:40:12,II,8,7476793,Grey upgrades Philosophy to Alchemy#Grey spends 3 resources #
2413,Green,W,2020-05-28 19:57:47,II,8,7476793,Green upgrades Warrior to Riflemen#Green spends 3 resources #
2414,Green,W,2020-05-28 19:56:38,II,8,7476793,Green upgrades Warrior to Riflemen#Green spends 3 resources #
2415,Purple,W,2020-05-28 19:51:47,II,8,7476793,Purple upgrades Warrior to Swordsmen#Purple spends 1 resource #
2416,Purple,W,2020-05-28 19:51:36,II,8,7476793,Purple upgrades Warrior to Swordsmen#Purple spends 1 resource #
2417,Purple,W,2020-05-28 19:51:28,II,8,7476793,Purple upgrades Warrior to Swordsmen#Purple spends 1 resource #
2418,Purple,A,2020-05-28 19:50:28,II,8,7476793,Purple upgrades Agriculture to Irrigation#Purple spends 2 resources #
2419,Orange,R,2020-05-28 18:28:49,II,8,7476793,Orange upgrades Religion to Theology#Orange spends 2 resources #
2420,Green,B,2020-05-28 18:13:40,II,7,7476793,Green upgrades Bronze to Iron#Green spends 3 resources #
2421,Green,B,2020-05-28 18:13:25,II,7,7476793,Green upgrades Bronze to Iron using Rich Land#Green spends 1 resource #
2422,Orange,W,2020-05-27 19:48:15,I,4,7476793,Orange upgrades Warrior to Swordsmen#Orange loses 1 military resource #
2423,Orange,K,2020-06-02 18:55:59,IV,17,7476918,Orange upgrades Knights to Tanks#Orange spends 4 resources #
2424,Orange,B,2020-06-02 09:49:09,III,14,7476918,Orange upgrades Bronze to Iron using Efficient Upgrade##
2425,Orange,W,2020-06-02 09:48:49,III,14,7476918,Orange upgrades Warrior to Modern Infantry#Orange spends 5 resources #
2426,Purple,B,2020-06-01 21:37:54,III,13,7476918,Purple upgrades Bronze to Coal#Purple spends 6 resources #
2427,Green,K,2020-06-01 21:25:19,II,12,7476918,Green upgrades Knights to Cavalrymen#Green spends 2 resources #
2428,Green,K,2020-06-01 21:24:59,II,12,7476918,Green upgrades Knights to Cavalrymen#Green spends 2 resources #
2429,Green,P,2020-06-01 21:24:32,II,12,7476918,Green upgrades Philosophy to Alchemy using Efficient Upgrade##
2430,Purple,W,2020-06-01 21:08:37,II,12,7476918,Purple upgrades Warrior to Riflemen#Purple loses 1 military resource Purple spends 2 resources #
2431,Purple,W,2020-06-01 21:08:26,II,12,7476918,Purple upgrades Warrior to Riflemen#Purple loses 3 military resource #
2432,Orange,A,2020-06-01 15:16:53,II,11,7476918,Orange upgrades Agriculture to Selective Breeding#Orange spends 4 resources #
2433,Orange,A,2020-06-01 15:16:23,II,11,7476918,Orange upgrades Agriculture to Selective Breeding#Orange spends 4 resources #
2434,Grey,B,2020-06-01 15:09:02,II,10,7476918,Grey upgrades Bronze to Iron#Grey spends 3 resources #
2435,Orange,B,2020-06-01 14:35:36,II,10,7476918,Orange upgrades Bronze to Iron#Orange spends 3 resources #
2436,Green,R,2020-06-01 10:37:21,II,9,7476918,Green upgrades Religion to Organized Religion#Green spends 4 resources #
2437,Purple,A,2020-06-01 09:59:04,II,9,7476918,Purple upgrades Agriculture to Irrigation#Purple spends 2 resources #
2438,Purple,A,2020-06-01 09:58:57,II,9,7476918,Purple upgrades Agriculture to Irrigation#Purple spends 2 resources #
2439,Orange,B,2020-06-01 09:55:14,II,9,7476918,Orange upgrades Bronze to Iron#Orange spends 3 resources #
2440,Orange,W,2020-05-31 21:00:36,II,8,7476918,Orange upgrades Warrior to Swordsmen#Orange spends 1 resource #
2441,Grey,W,2020-05-31 20:27:45,I,7,7476918,Grey upgrades Warrior to Swordsmen#Grey spends 1 resource #
2442,Grey,B,2020-05-31 20:27:40,I,7,7476918,Grey upgrades Bronze to Iron#Grey spends 3 resources #
2443,Green,A,2020-05-31 18:27:43,I,7,7476918,Green upgrades Agriculture to Irrigation#Green spends 2 resources #
2444,Orange,W,2020-05-31 18:19:11,I,7,7476918,Orange upgrades Warrior to Swordsmen#Orange spends 1 resource #
2445,Green,P,2020-05-30 14:39:01,I,6,7476918,Green upgrades Philosophy to Alchemy#Green spends 3 resources #
2446,Purple,P,2020-05-30 13:33:31,I,6,7476918,Purple upgrades Philosophy to Alchemy#Purple spends 3 resources #
2447,Grey,W,2020-05-30 09:57:02,I,5,7476918,Grey upgrades Warrior to Swordsmen#Grey spends 1 resource #
2448,Purple,P,2020-05-30 09:23:17,I,5,7476918,Purple upgrades Philosophy to Alchemy#Purple spends 3 resources #
2449,Orange,P,2020-06-04 16:27:02,IV,18,7477184,Orange upgrades Printing Press to Journalism using Urban Growth##
2450,Orange,A,2020-06-04 16:26:53,IV,18,7477184,Orange upgrades Agriculture to Selective Breeding using Efficient Upgrade##
2451,Purple,A,2020-06-04 11:56:04,III,16,7477184,Purple upgrades Alchemy to Computers#Purple spends 5 resources #
2452,Grey,B,2020-06-04 11:33:21,III,15,7477184,Grey upgrades Bronze to Iron#Grey spends 3 resources #
2453,Grey,W,2020-06-04 11:33:11,III,15,7477184,Grey upgrades Warrior to Riflemen#Grey spends 3 resources #
2454,Purple,A,2020-06-04 11:07:56,III,15,7477184,Purple upgrades Alchemy to Computers using Efficient Upgrade#Purple spends 2 resources #
2455,Orange,B,2020-06-04 10:59:54,III,15,7477184,Orange upgrades Bronze to Coal#Orange spends 6 resources #
2456,Grey,W,2020-06-04 10:11:09,III,14,7477184,Grey upgrades Warrior to Riflemen#Grey loses 3 military resource #
2457,Grey,W,2020-06-04 10:10:40,III,14,7477184,Grey upgrades Warrior to Riflemen#Grey loses 3 military resource #
2458,Green,W,2020-06-04 10:00:05,III,14,7477184,Green upgrades Warrior to Riflemen#Green spends 3 resources #
2459,Green,P,2020-06-04 09:56:24,III,14,7477184,Green upgrades Philosophy to Scientific Method using Efficient Upgrade#Green spends 1 resource #
2460,Orange,A,2020-06-04 09:02:50,III,14,7477184,Orange upgrades Agriculture to Selective Breeding#Orange spends 4 resources #
2461,Green,B,2020-06-04 08:44:46,III,13,7477184,Green upgrades Bronze to Iron#Green spends 3 resources #
2462,Grey,A,2020-06-04 06:29:56,II,12,7477184,Grey upgrades Agriculture to Selective Breeding using Rich Land#Grey spends 1 resource #
2463,Purple,A,2020-06-03 23:31:01,II,12,7477184,Purple upgrades Agriculture to Irrigation#Purple spends 2 resources #
2464,Orange,W,2020-06-03 21:40:01,II,12,7477184,Orange upgrades Warrior to Swordsmen#Orange spends 1 resource #
2465,Orange,W,2020-06-03 19:39:21,II,11,7477184,Orange upgrades Warrior to Swordsmen#Orange spends 1 resource #
2466,Orange,R,2020-06-03 19:38:11,II,11,7477184,Orange upgrades Religion to Organized Religion using Efficient Upgrade##
2467,Grey,A,2020-06-03 18:58:49,II,10,7477184,Grey upgrades Agriculture to Selective Breeding#Grey spends 4 resources #
2468,Purple,B,2020-06-03 18:05:25,II,10,7477184,Purple upgrades Bronze to Iron#Purple spends 3 resources #
2469,Purple,W,2020-06-03 18:04:48,II,10,7477184,Purple upgrades Warrior to Swordsmen#Purple spends 1 resource #
2470,Purple,W,2020-06-03 18:04:43,II,10,7477184,Purple upgrades Warrior to Swordsmen#Purple spends 1 resource #
2471,Grey,B,2020-06-03 17:26:51,II,9,7477184,Grey upgrades Bronze to Iron#Grey spends 3 resources #
2472,Purple,P,2020-06-03 17:18:39,II,9,7477184,Purple upgrades Philosophy to Alchemy#Purple spends 3 resources #
2473,Purple,P,2020-06-03 17:18:35,II,9,7477184,Purple upgrades Philosophy to Alchemy#Purple spends 3 resources #
2474,Orange,W,2020-06-03 17:13:10,II,9,7477184,Orange upgrades Warrior to Swordsmen#Orange spends 1 resource #
2475,Orange,W,2020-06-03 17:12:28,II,9,7477184,Orange upgrades Warrior to Swordsmen#Orange spends 1 resource #
2476,Grey,P,2020-06-03 16:56:10,II,8,7477184,Grey upgrades Philosophy to Alchemy#Grey spends 3 resources #
2477,Grey,P,2020-06-03 16:55:46,II,8,7477184,Grey upgrades Philosophy to Alchemy#Grey spends 3 resources #
2478,Purple,A,2020-06-03 16:40:34,II,8,7477184,Purple upgrades Agriculture to Irrigation#Purple spends 2 resources #
2479,Grey,B,2020-06-03 16:30:57,I,7,7477184,Grey upgrades Bronze to Iron using Rich Land#Grey spends 1 resource #
2480,Purple,B,2020-06-03 15:29:14,I,7,7477184,Purple upgrades Bronze to Iron#Purple spends 3 resources #
2481,Orange,W,2020-06-03 15:26:26,I,7,7477184,Orange upgrades Warrior to Swordsmen#Orange spends 1 resource #
2482,Orange,W,2020-06-03 15:26:19,I,7,7477184,Orange upgrades Warrior to Swordsmen#Orange spends 1 resource #
2483,Purple,B,2020-06-03 15:00:52,I,6,7477184,Purple upgrades Bronze to Iron using Rich Land#Purple spends 1 resource #
2484,Green,B,2020-06-03 13:51:23,I,4,7477184,Green upgrades Bronze to Iron#Green spends 3 resources #
2485,Purple,K,2020-06-09 11:57:49,IV,18,7477255,Purple upgrades Knights to Tanks#Purple loses 2 military resource Purple spends 2 resources #
2486,Purple,K,2020-06-09 11:57:04,IV,18,7477255,Purple upgrades Knights to Tanks#Purple loses 4 military resource #
2487,Purple,K,2020-06-09 11:30:42,IV,17,7477255,Purple upgrades Knights to Tanks#Purple spends 4 resources #
2488,Purple,K,2020-06-09 11:30:31,IV,17,7477255,Purple upgrades Knights to Tanks#Purple spends 4 resources #
2489,Green,S,2020-06-09 10:05:45,III,16,7477255,Green upgrades Swordsmen to Modern Infantry#Green spends 4 resources #
2490,Green,S,2020-06-09 10:05:39,III,16,7477255,Green upgrades Swordsmen to Modern Infantry#Green spends 4 resources #
2491,Green,S,2020-06-09 10:05:32,III,16,7477255,Green upgrades Swordsmen to Modern Infantry#Green spends 4 resources #
2492,Orange,B,2020-06-09 09:32:50,III,16,7477255,Orange upgrades Bronze to Iron#Orange spends 3 resources #
2493,Orange,W,2020-06-09 09:31:16,III,16,7477255,Orange upgrades Warrior to Riflemen#Orange spends 3 resources #
2494,Purple,P,2020-06-08 20:48:29,III,15,7477255,Purple upgrades Philosophy to Computers using Efficient Upgrade#Purple spends 4 resources #
2495,Purple,P,2020-06-08 20:48:22,III,15,7477255,Purple upgrades Philosophy to Computers using Efficient Upgrade#Purple spends 5 resources #
2496,Orange,W,2020-06-08 20:31:44,III,15,7477255,Orange upgrades Warrior to Riflemen#Orange spends 3 resources #
2497,Orange,A,2020-06-08 20:28:44,III,15,7477255,Orange upgrades Agriculture to Selective Breeding using Efficient Upgrade##
2498,Green,B,2020-06-08 18:58:17,III,14,7477255,Green upgrades Bronze to Coal#Green spends 6 resources #
2499,Green,A,2020-06-08 17:25:14,III,13,7477255,Green upgrades Agriculture to Selective Breeding#Green spends 4 resources #
2500,Purple,A,2020-06-08 17:06:33,III,13,7477255,Purple upgrades Agriculture to Irrigation#Purple spends 2 resources #
2501,Grey,B,2020-06-08 16:47:33,III,12,7477255,Grey upgrades Bronze to Iron#Grey spends 3 resources #
2502,Green,B,2020-06-08 16:44:00,II,12,7477255,Green upgrades Bronze to Coal#Green spends 6 resources #
2503,Purple,B,2020-06-08 16:02:20,II,12,7477255,Purple upgrades Bronze to Coal using Efficient Upgrade#Purple spends 3 resources #
2504,Orange,W,2020-06-08 15:55:31,II,12,7477255,Orange upgrades Warrior to Riflemen#Orange spends 3 resources #
2505,Orange,W,2020-06-08 15:55:12,II,12,7477255,Orange upgrades Warrior to Riflemen#Orange loses 2 military resource Orange spends 1 resource #
2506,Grey,B,2020-06-08 15:45:18,II,11,7477255,Grey upgrades Bronze to Iron#Grey spends 3 resources #
2507,Green,A,2020-06-08 14:24:53,II,11,7477255,Green upgrades Agriculture to Selective Breeding#Green spends 4 resources #
2508,Purple,B,2020-06-08 13:46:23,II,11,7477255,Purple upgrades Bronze to Coal using Rich Land#Purple spends 4 resources #
2509,Grey,B,2020-06-08 12:07:37,II,10,7477255,Grey upgrades Bronze to Iron#Grey spends 3 resources #
2510,Green,B,2020-06-08 12:05:16,II,10,7477255,Green upgrades Bronze to Coal using Rich Land#Green spends 3 resources #
2511,Orange,B,2020-06-08 11:18:56,II,10,7477255,Orange upgrades Bronze to Iron#Orange spends 3 resources #
2512,Grey,P,2020-06-08 11:16:52,II,9,7477255,Grey upgrades Philosophy to Alchemy#Grey spends 3 resources #
2513,Grey,R,2020-06-08 11:16:36,II,9,7477255,Grey upgrades Religion to Theology#Grey spends 2 resources #
2514,Green,W,2020-06-08 10:11:24,II,9,7477255,Green upgrades Warrior to Swordsmen#Green spends 1 resource #
2515,Grey,P,2020-06-07 21:54:45,II,8,7477255,Grey upgrades Philosophy to Alchemy#Grey spends 3 resources #
2516,Green,W,2020-06-07 21:45:39,II,8,7477255,Green upgrades Warrior to Swordsmen#Green spends 1 resource #
2517,Green,W,2020-06-07 21:45:33,II,8,7477255,Green upgrades Warrior to Swordsmen#Green spends 1 resource #
2518,Purple,A,2020-06-06 19:50:46,I,7,7477255,Purple upgrades Agriculture to Irrigation using Rich Land#Purple spends 1 resource #
2519,Purple,R,2020-06-06 19:50:08,I,7,7477255,Purple upgrades Religion to Theology#Purple spends 2 resources #
2520,Grey,W,2020-06-06 17:06:48,I,6,7477255,Grey upgrades Warrior to Swordsmen#Grey spends 1 resource #
2521,Green,P,2020-06-06 16:25:39,I,6,7477255,Green upgrades Philosophy to Alchemy#Green spends 3 resources #
2522,Green,P,2020-06-05 23:14:31,I,5,7477255,Green upgrades Philosophy to Alchemy using Urban Growth#Green spends 2 resources #
2523,Grey,B,2020-06-15 12:15:45,III,16,7477545,Grey upgrades Bronze to Coal using Efficient Upgrade#Grey spends 3 resources #
2524,Orange,W,2020-06-15 11:44:03,III,16,7477545,Orange upgrades Warrior to Riflemen#Orange spends 3 resources #
2525,Orange,W,2020-06-15 11:43:59,III,16,7477545,Orange upgrades Warrior to Riflemen#Orange spends 3 resources #
2526,Green,W,2020-06-15 11:18:31,III,15,7477545,Green upgrades Warrior to Riflemen#Green spends 3 resources #
2527,Green,W,2020-06-15 11:18:26,III,15,7477545,Green upgrades Warrior to Riflemen#Green loses 3 military resource #
