,player,event_age,time,age,round,game_id,text
683,Purple,3,2020-08-06 08:10:37,III,14,7479938,Purple plays event#Purple scores 3 culture Current event: II / Refugees The strongest scores 3 culture and gains 1 population. The weakest civilization loses 3 culture and 1 population. Orange gains 3 culture and 1 population Grey loses 3 cultureand 1 population #
684,Grey,2,2020-08-06 05:41:21,III,13,7479938,"Grey plays event#Grey scores 2 culture Current event: II / Politics of Strength The strongest civilization draws 5 military cards. The weakest civilization discards 3 military cards. In the game-ending age, culture is scored or lost instead. Purple draws 5 military cards Grey must discard 3 cards #"
685,Orange,2,2020-08-05 15:42:25,III,13,7479938,Orange plays event#Orange scores 2 culture Current event: II / Wealthy Territory 9 resources #
686,Grey,2,2020-08-05 12:00:10,II,12,7479938,Grey plays event#Grey scores 2 culture Current event: II / Historic Territory 11 culture #
687,Grey,2,2020-08-05 11:39:11,II,11,7479938,Grey plays event#Grey scores 2 culture Future events are now current events. Current event: II / Cold War The two strongest civilizations score 6 science. Orange scores 6 science Grey scores 6 science #
688,Purple,2,2020-08-05 11:26:11,II,11,7479938,Purple plays event#Purple scores 2 culture Current event: II / Iconoclasm Each civilization with a leader that is not from the current age must remove that leader from play. Michelangelo dies Genghis Khan dies #
689,Orange,2,2020-08-05 11:21:02,II,11,7479938,Orange plays event#Orange scores 2 culture Current event: I / Barbarians If the civilization with the most culture points is one of the two weakest civilizations it loses 1 population. No effect#
690,Grey,2,2020-08-05 11:17:58,II,10,7479938,Grey plays event#Grey scores 2 culture Current event: I / Immigration All civilizations with the most happy faces gain 1 population. Purple receives a new immigrant #
691,Green,2,2020-08-05 11:09:16,II,10,7479938,Green plays event#Green scores 2 culture Current event: I / New Deposits Each civilization produces resources immediately. Ignore corruption. Orange produces 4 resources Purple produces 3 resources Green produces 4 resources Grey produces 5 resources #
692,Orange,2,2020-08-05 10:49:31,II,10,7479938,"Orange plays event#Orange scores 2 culture Current event: I / Border Conflict The weakest civilization must destroy one of its own urban building, farm, or mine. The strongest civilization gains 3 resources. Orange produces 3 resources Purple must destroy a mine, farm or urban building #"
693,Grey,2,2020-08-05 10:46:00,II,9,7479938,Grey plays event#Grey scores 2 culture Future events are now current events. Current event: I / Rats Each civilization loses all stored food. Orange loses 4 food. Purple loses 1 food. Green loses 4 food. Grey loses 2 food. #
694,Purple,1,2020-08-04 22:30:02,II,9,7479938,Purple plays event#Purple scores 1 culture Current event: I / Good Harvest Each civilization produces food immediately. Ignore corruption and consumption. Orange produces 2 food Purple produces 2 food Green produces 2 food Grey produces 2 food #
695,Orange,1,2020-08-04 21:07:01,II,9,7479938,Orange plays event#Orange scores 1 culture Current event: I / Developed Territory 3 science #
696,Grey,2,2020-08-04 20:20:09,II,8,7479938,Grey plays event#Grey scores 2 culture Current event: I / Reign of Terror The weakest civilization loses 1 population. Green loses 1 population #
697,Purple,1,2020-08-04 19:12:35,II,8,7479938,Purple plays event#Purple scores 1 culture Current event: I / Crusades The strongest civilization scores 4 culture. The weakest civilization loses 4 culture. Orange scores 4 culture Purple loses 4 culture #
698,Grey,1,2020-08-04 16:44:19,II,7,7479938,Grey plays event#Grey scores 1 culture Current event: I / Wealthy Territory 5 resources #
699,Purple,1,2020-08-04 15:42:17,I,7,7479938,Purple plays event#Purple scores 1 culture Future events are now current events. Current event: I / Inhabited Territory Increase population by 1 #
700,Orange,1,2020-08-04 15:25:00,I,7,7479938,Orange plays event#Orange scores 1 culture Current event: I / Raiders Each of the two weakest civilizations lose a total of 2 resources and/or food. Grey and Green each lose 2 resources and/or food Grey choses first #
701,Grey,1,2020-08-04 14:30:47,I,6,7479938,Grey plays event#Grey scores 1 culture Current event: I / Strategic Territory 3 military cards #
702,Purple,1,2020-08-04 12:53:25,I,6,7479938,Purple plays event#Purple scores 1 culture Current event: I / Historic Territory 6 culture #
703,Orange,1,2020-08-04 12:04:40,I,6,7479938,Orange plays event#Orange scores 1 culture Current event: I / Rebellion Each civlization immediately spends 2 civil actions (without effect) per discontent worker. Orange loses 2 civil actions on his next turn Purple loses 2 civil actions on his next turn #
704,Purple,1,2020-08-03 23:49:47,I,5,7479938,Purple plays event#Purple scores 1 culture Current event: I / Scientific Breakthrough Each civilization immediately scores science equal to the amount of science it produces. Orange scores 2 science Purple scores 1 science Green scores 2 science Grey scores 2 science #
705,Orange,1,2020-08-03 19:08:47,I,5,7479938,Orange plays event#Orange scores 1 culture Future events are now current events. Current event: A / Development of Markets Each civilization gains 2 resources or 2 food (player's choice). #
706,Grey,1,2020-08-03 18:05:07,I,4,7479938,Grey plays event#Grey scores 1 culture Current event: A / Development of Crafts Each civilization gains 2 resources. Orange produces 2 resources Purple produces 2 resources Green produces 2 resources Grey produces 2 resources #
707,Purple,1,2020-08-03 13:05:35,I,4,7479938,Purple plays event#Purple scores 1 culture Current event: A / Development of Trade Routes Each civilization scores 1 science and gains 1 resource and 1 food. #
708,Grey,1,2020-08-03 11:39:54,I,3,7479938,Grey plays event#Grey scores 1 culture Current event: A / Development of Settlement Each civilization gains 1 population. #
709,Purple,1,2020-07-31 08:27:10,I,3,7479938,Purple plays event#Purple scores 1 culture Current event: A / Development of Warfare Each player with an unused worker may immediately build a Warrior unit for free. #
710,Orange,1,2020-07-31 06:03:55,I,3,7479938,Orange plays event#Orange scores 1 culture Current event: A / Development of Politics Each player draws 3 military cards. Orange draws 3 military cards Purple draws 3 military cards Green draws 3 military cards Grey draws 3 military cards #
711,Green,3,2020-08-11 16:45:57,IV,18,7480288,Green plays event#Green scores 3 culture Current event: III / Impact of Colonies Each civilization scores 3 culture per colony. Orange scores 9 culture Purple scores 6 culture Grey scores 15 culture #
712,Green,3,2020-08-11 14:29:01,III,17,7480288,Green plays event#Green scores 3 culture Current event: III / Impact of Industry Each civilization scores culture equal to the amount of resources its mines produce. (Ignore any production from other sources) Orange scores 7 culture Purple scores 7 culture Green scores 6 culture Grey scores 9 culture #
713,Purple,3,2020-08-11 14:14:46,III,17,7480288,Purple plays event#Purple scores 3 culture Current event: II / Strategic Territory 5 military cards #
714,Orange,3,2020-08-11 13:59:55,III,17,7480288,"Orange plays event#Orange scores 3 culture Future events are now current events. Current event: III / Impact of Variety Each civilization scores 2 culture for each type of unit, urban building and special (blue) technology. Orange scores 10 culture Purple scores 10 culture Green scores 12 culture Grey scores 14 culture #"
715,Green,3,2020-08-11 13:26:45,III,16,7480288,Green plays event#Green scores 3 culture Current event: II / Inhabited Territory Increase population by 2 #
716,Purple,2,2020-08-11 13:24:02,III,16,7480288,Purple plays event#Purple scores 2 culture Current event: II / Cold War The two strongest civilizations score 6 science. Green scores 6 science Grey scores 6 science #
717,Orange,3,2020-08-11 13:16:19,III,16,7480288,Orange plays event#Orange scores 3 culture Current event: II / Iconoclasm Each civilization with a leader that is not from the current age must remove that leader from play. Johannes Sebastian Bach dies William Shakespeare dies Isaac Newton dies James Cook dies #
718,Grey,3,2020-08-11 10:49:39,III,15,7480288,Grey plays event#Grey scores 3 culture Current event: II / Wealthy Territory 9 resources #
719,Orange,3,2020-08-11 10:12:30,III,15,7480288,Orange plays event#Orange scores 3 culture Current event: I / Cultural Influence Each civilization immediately scores culture equal to the amount of culture it produces. Orange scores 15 culture Purple scores 19 culture Green scores 11 culture Grey scores 14 culture #
720,Grey,3,2020-08-11 09:36:35,III,14,7480288,Grey plays event#Grey scores 3 culture Future events are now current events. Current event: II / Vast Territory 4 food #
721,Orange,2,2020-08-10 22:52:01,III,13,7480288,Orange plays event#Orange scores 2 culture Current event: II / Prosperity Each civilization gains 1 food for each of its happy faces (max 8). Orange produces 3 food Purple produces 8 food Green produces 8 food Grey produces 1 food #
722,Grey,2,2020-08-10 22:45:14,II,12,7480288,Grey plays event#Grey scores 2 culture Current event: II / Popularization of Science Each civilization scores culture equal to the amount of science it produces. Orange scores 5 culture Purple scores 8 culture Green scores 2 culture Grey scores 6 culture #
723,Orange,1,2020-08-10 21:56:53,II,12,7480288,Orange plays event#Orange scores 1 culture Current event: II / Refugees The strongest scores 3 culture and gains 1 population. The weakest civilization loses 3 culture and 1 population. Green gains 3 culture and 1 population Orange loses 3 cultureand 1 population #
724,Grey,2,2020-08-10 21:29:03,II,11,7480288,Grey plays event#Grey scores 2 culture Current event: II / Developed Territory 5 science #
725,Purple,2,2020-08-10 21:18:32,II,11,7480288,"Purple plays event#Purple scores 2 culture Current event: II / Civil Unrest Each civilization loses 4 culture per discontent worker. All civilizations with the most discontent workers also returns 1 blue token to the box. If no one has discontent workers, this event has no effect. Event has no effect #"
726,Orange,2,2020-08-10 21:11:28,II,11,7480288,Orange plays event#Orange scores 2 culture Future events are now current events. Current event: II / Economic Progress Each player produces immediately: Evaluate corruption. Produce food. Evaluate consumption. Produce resources. CORRUPTION! Orange loses 2 resources CORRUPTION! Green loses 2 resources CORRUPTION! Grey loses 2 resources Orange produces : 1 food - consumption: 1 Orange produces : 3 resources Purple produces : 1 food - consumption: 2 Purple produces : 4 resources Green produces : 2 food - consumption: 2 Green produces : 4 resources Grey produces : 2 food - consumption: 0 Grey produces : 4 resources #
727,Grey,2,2020-08-10 21:05:36,II,10,7480288,"Grey plays event#Grey scores 2 culture Current event: II / Emigration Each civilization loses half of its discontent workers, rounded up (return them to your yellow bank). #"
728,Green,2,2020-08-10 20:33:46,II,10,7480288,Green plays event#Green scores 2 culture Current event: I / Pestilence Each civilization loses 1 population. #
729,Purple,2,2020-08-10 19:53:30,II,10,7480288,Purple plays event#Purple scores 2 culture Current event: I / Vast Territory 3 food #
730,Orange,2,2020-08-10 19:49:30,II,10,7480288,Orange plays event#Orange scores 2 culture Current event: I / Uncertain Borders The strongest civilization takes 1 yellow token from the weakest civilization's yellow bank. Green gets 1 yellow token Purple loses 1 yellow token #
731,Grey,2,2020-08-10 18:54:14,II,9,7480288,Grey plays event#Grey scores 2 culture Current event: I / Scientific Breakthrough Each civilization immediately scores science equal to the amount of science it produces. Orange scores 7 science Purple scores 6 science Green scores 2 science Grey scores 6 science #
732,Purple,1,2020-08-10 18:42:00,II,9,7480288,Purple plays event#Purple scores 1 culture Future events are now current events. Current event: I / Reign of Terror The weakest civilization loses 1 population. Purple loses 1 population #
733,Orange,2,2020-08-10 18:09:43,II,9,7480288,Orange plays event#Orange scores 2 culture Current event: I / Foray Each of the two strongest civilizations gains a total of 3 resources and/or food. Green and Orange each produce 3 resources and/or food Orange choses first #
734,Grey,2,2020-08-10 17:25:43,II,8,7480288,Grey plays event#Grey scores 2 culture Current event: I / Wealthy Territory 5 resources #
735,Green,1,2020-08-10 17:08:05,II,8,7480288,Green plays event#Green scores 1 culture Current event: I / Good Harvest Each civilization produces food immediately. Ignore corruption and consumption. Orange produces 2 food Purple produces 2 food Green produces 2 food Grey produces 2 food #
736,Purple,1,2020-08-10 17:03:35,II,8,7480288,"Purple plays event#Purple scores 1 culture Current event: I / Border Conflict The weakest civilization must destroy one of its own urban building, farm, or mine. The strongest civilization gains 3 resources. Grey produces 3 resources Green must destroy a mine, farm or urban building #"
737,Grey,1,2020-08-10 16:50:28,II,7,7480288,Grey plays event#Grey scores 1 culture Current event: I / Crusades The strongest civilization scores 4 culture. The weakest civilization loses 4 culture. Grey scores 4 culture Orange loses 4 culture #
738,Green,1,2020-08-10 16:43:14,I,7,7480288,Green plays event#Green scores 1 culture Future events are now current events. Current event: I / Rebellion Each civlization immediately spends 2 civil actions (without effect) per discontent worker. #
739,Purple,1,2020-08-10 15:58:58,I,7,7480288,Purple plays event#Purple scores 1 culture Current event: I / Inhabited Territory Increase population by 1 #
740,Orange,1,2020-08-10 15:54:43,I,7,7480288,Orange plays event#Orange scores 1 culture Current event: I / Rats Each civilization loses all stored food. Orange loses 2 food. Purple loses 2 food. Green loses 2 food. Grey loses 2 food. #
741,Green,1,2020-08-10 08:53:59,I,6,7480288,Green plays event#Green scores 1 culture Current event: I / Historic Territory 6 culture #
742,Purple,1,2020-08-10 08:20:28,I,6,7480288,Purple plays event#Purple scores 1 culture Current event: I / Immigration All civilizations with the most happy faces gain 1 population. Grey receives a new immigrant Purple receives a new immigrant #
743,Grey,1,2020-08-09 22:18:19,I,5,7480288,Grey plays event#Grey scores 1 culture Current event: I / New Deposits Each civilization produces resources immediately. Ignore corruption. Orange produces 3 resources Purple produces 3 resources Green produces 3 resources Grey produces 3 resources #
744,Green,1,2020-08-07 14:56:17,I,4,7480288,Green plays event#Green scores 1 culture Future events are now current events. Current event: A / Development of Settlement Each civilization gains 1 population. #
745,Purple,1,2020-08-06 20:36:56,I,4,7480288,"Purple plays event#Purple scores 1 culture Current event: A / Development of Civilization Immediately, each civilization may either: increase its population; or build a farm, mine or urban building; or develop a technology. It costs 1 food or 1 resource or 1 science less than usual. #"
746,Orange,1,2020-08-06 20:28:29,I,4,7480288,Orange plays event#Orange scores 1 culture Current event: A / Development of Trade Routes Each civilization scores 1 science and gains 1 resource and 1 food. #
747,Grey,1,2020-08-06 19:56:19,I,3,7480288,Grey plays event#Grey scores 1 culture Current event: A / Development of Crafts Each civilization gains 2 resources. Orange produces 2 resources Purple produces 2 resources Green produces 2 resources Grey produces 2 resources #
748,Green,1,2020-08-06 18:50:35,I,3,7480288,Green plays event#Green scores 1 culture Current event: A / Development of Warfare Each player with an unused worker may immediately build a Warrior unit for free. #
749,Orange,1,2020-08-06 18:38:53,I,3,7480288,Orange plays event#Orange scores 1 culture Current event: A / Development of Agriculture Each civilization gains 2 food. Orange produces 2 food Purple produces 2 food Green produces 2 food Grey produces 2 food #
750,Green,3,2020-08-14 11:25:22,IV,17,7480536,Green plays event#Green scores 3 culture Current event: III / Impact of Strength Each civilizations score culture according to their relative strength: 15/10/5/0 for 4-player 14/7/0 for 3-player 10/0 for 2-player Orange scores 15 culture Purple scores 10 culture Grey scores 5 culture #
751,Orange,3,2020-08-14 11:02:25,IV,17,7480536,Orange plays event#Orange scores 3 culture Current event: II / Independence Declaration The weakest civilization loses 1 colony (the player choses which one). Strategic Territory declares its independence from Green #
752,Orange,3,2020-08-14 08:38:16,III,15,7480536,Orange plays event#Orange scores 3 culture Current event: II / National Pride The civilization with the most culture points scores 5 culture. Purple scores 5 culture #
753,Green,2,2020-08-13 23:18:12,III,14,7480536,"Green plays event#Green scores 2 culture Current event: II / Emigration Each civilization loses half of its discontent workers, rounded up (return them to your yellow bank). #"
754,Orange,2,2020-08-13 20:39:37,III,14,7480536,Orange plays event#Orange scores 2 culture Current event: II / Cold War The two strongest civilizations score 6 science. Orange scores 6 science Purple scores 6 science #
755,Green,3,2020-08-13 17:44:02,III,13,7480536,Green plays event#Green scores 3 culture Future events are now current events. Current event: II / Historic Territory 11 culture #
756,Purple,3,2020-08-13 17:40:09,III,13,7480536,Purple plays event#Purple scores 3 culture Current event: II / Economic Progress Each player produces immediately: Evaluate corruption. Produce food. Evaluate consumption. Produce resources. CORRUPTION! Orange loses 2 resources CORRUPTION! Grey loses 2 resources Orange produces : 4 food - consumption: 2 Orange produces : 4 resources Purple produces : 0 food - consumption: 2 Purple produces : 3 resources Green produces : 0 food - consumption: 2 Green produces : 6 resources Grey produces : 0 food - consumption: 3 Grey produces : 4 resources #
757,Green,2,2020-08-13 16:37:05,III,12,7480536,Green plays event#Green scores 2 culture Current event: II / Iconoclasm Each civilization with a leader that is not from the current age must remove that leader from play. William Shakespeare dies Maximillien Robespierre dies Napoleon Bonaparte dies #
758,Purple,2,2020-08-13 16:20:25,III,12,7480536,Purple plays event#Purple scores 2 culture Current event: II / Popularization of Science Each civilization scores culture equal to the amount of science it produces. Orange scores 4 culture Purple scores 6 culture Green scores 4 culture Grey scores 3 culture #
759,Orange,2,2020-08-13 14:59:38,II,12,7480536,Orange plays event#Orange scores 2 culture Current event: I / Pestilence Each civilization loses 1 population. #
760,Green,2,2020-08-13 14:37:23,II,11,7480536,Green plays event#Green scores 2 culture Current event: I / Rats Each civilization loses all stored food. Orange loses 2 food. Purple loses 1 food. Green loses 1 food. Grey loses 2 food. #
761,Purple,2,2020-08-13 14:15:38,II,11,7480536,Purple plays event#Purple scores 2 culture Future events are now current events. Current event: I / Strategic Territory 3 military cards #
762,Purple,2,2020-08-13 13:24:43,II,10,7480536,"Purple plays event#Purple scores 2 culture Current event: I / Border Conflict The weakest civilization must destroy one of its own urban building, farm, or mine. The strongest civilization gains 3 resources. Orange produces 3 resources Green must destroy a mine, farm or urban building #"
763,Orange,2,2020-08-13 12:53:07,II,10,7480536,Orange plays event#Orange scores 2 culture Current event: I / Developed Territory 3 science #
764,Grey,1,2020-08-13 12:27:44,II,9,7480536,Grey plays event#Grey scores 1 culture Current event: I / Crusades The strongest civilization scores 4 culture. The weakest civilization loses 4 culture. Purple scores 4 culture Orange loses 4 culture #
765,Purple,2,2020-08-13 10:59:44,II,9,7480536,Purple plays event#Purple scores 2 culture Current event: I / Historic Territory 6 culture #
766,Purple,1,2020-08-12 17:04:11,II,7,7480536,Purple plays event#Purple scores 1 culture Current event: I / Rebellion Each civlization immediately spends 2 civil actions (without effect) per discontent worker. Orange loses 2 civil actions on his next turn #
767,Grey,1,2020-08-12 16:12:59,I,6,7480536,Grey plays event#Grey scores 1 culture Future events are now current events. Current event: I / Good Harvest Each civilization produces food immediately. Ignore corruption and consumption. Orange produces 2 food Purple produces 2 food Green produces 3 food Grey produces 2 food #
768,Purple,1,2020-08-12 13:01:13,I,6,7480536,Purple plays event#Purple scores 1 culture Current event: I / Vast Territory 3 food #
769,Orange,1,2020-08-12 12:47:50,I,6,7480536,Orange plays event#Orange scores 1 culture Current event: I / Foray Each of the two strongest civilizations gains a total of 3 resources and/or food. Grey and Purple each produce 3 resources and/or food Purple choses first #
770,Grey,1,2020-08-12 12:13:25,I,5,7480536,Grey plays event#Grey scores 1 culture Current event: I / Raiders Each of the two weakest civilizations lose a total of 2 resources and/or food. Green and Orange each lose 2 resources and/or food Green choses first #
771,Green,1,2020-08-12 11:59:02,I,5,7480536,Green plays event#Green scores 1 culture Current event: I / Immigration All civilizations with the most happy faces gain 1 population. Purple receives a new immigrant #
772,Purple,1,2020-08-12 10:42:00,I,5,7480536,Purple plays event#Purple scores 1 culture Current event: I / New Deposits Each civilization produces resources immediately. Ignore corruption. Orange produces 3 resources Purple produces 3 resources Green produces 3 resources Grey produces 3 resources #
773,Orange,1,2020-08-12 10:19:21,I,5,7480536,"Orange plays event#Orange scores 1 culture Future events are now current events. Current event: A / Development of Civilization Immediately, each civilization may either: increase its population; or build a farm, mine or urban building; or develop a technology. It costs 1 food or 1 resource or 1 science less than usual. #"
774,Grey,1,2020-08-12 10:12:07,I,4,7480536,Grey plays event#Grey scores 1 culture Current event: A / Development of Trade Routes Each civilization scores 1 science and gains 1 resource and 1 food. #
775,Green,1,2020-08-12 09:50:26,I,4,7480536,Green plays event#Green scores 1 culture Current event: A / Development of Science Each civilization scores 2 science. #
776,Purple,1,2020-08-12 08:24:20,I,4,7480536,Purple plays event#Purple scores 1 culture Current event: A / Development of Crafts Each civilization gains 2 resources. Orange produces 2 resources Purple produces 2 resources Green produces 2 resources Grey produces 2 resources #
777,Orange,1,2020-08-12 00:53:07,I,4,7480536,Orange plays event#Orange scores 1 culture Current event: A / Development of Politics Each player draws 3 military cards. Orange draws 3 military cards Purple draws 3 military cards Green draws 3 military cards Grey draws 3 military cards #
778,Grey,1,2020-08-11 23:08:57,I,3,7480536,Grey plays event#Grey scores 1 culture Current event: A / Development of Settlement Each civilization gains 1 population. #
779,Purple,3,2020-08-19 10:25:54,IV,18,7480677,Purple plays event#Purple scores 3 culture Current event: III / Impact of Government Each civilization scores 2 culture per civil action and 1 culture per military action. Orange scores 19 culture Purple scores 19 culture Green scores 13 culture Grey scores 18 culture #
780,Orange,3,2020-08-19 10:16:07,IV,18,7480677,Orange plays event#Orange scores 3 culture Current event: III / Impact of Colonies Each civilization scores 3 culture per colony. Orange scores 3 culture Purple scores 3 culture Green scores 6 culture Grey scores 3 culture #
781,Green,3,2020-08-19 09:56:00,IV,17,7480677,"Green plays event#Green scores 3 culture Current event: III / Impact of Balance Each civilization scores culture equal to double the amount of whatever it produces the least (science, culture, food, or resource). Ignore corruption and consumption. Orange scores 12 culture Purple scores 12 culture Green scores 12 culture Grey scores 8 culture #"
782,Purple,3,2020-08-19 09:49:08,III,17,7480677,Purple plays event#Purple scores 3 culture Current event: II / Cold War The two strongest civilizations score 6 science. Purple scores 6 science Green scores 6 science #
783,Orange,3,2020-08-19 09:44:24,III,17,7480677,"Orange plays event#Orange scores 3 culture Future events are now current events. Current event: III / Impact of Variety Each civilization scores 2 culture for each type of unit, urban building and special (blue) technology. Orange scores 18 culture Purple scores 16 culture Green scores 12 culture Grey scores 16 culture #"
784,Green,2,2020-08-19 09:10:32,III,16,7480677,Green plays event#Green scores 2 culture Current event: II / Prosperity Each civilization gains 1 food for each of its happy faces (max 8). Orange produces 6 food Purple produces 6 food Green produces 5 food Grey produces 5 food #
785,Purple,3,2020-08-19 09:02:04,III,16,7480677,Purple plays event#Purple scores 3 culture Current event: II / Iconoclasm Each civilization with a leader that is not from the current age must remove that leader from play. Johannes Sebastian Bach dies Maximillien Robespierre dies #
786,Green,3,2020-08-18 21:38:30,III,15,7480677,Green plays event#Green scores 3 culture Current event: II / Vast Territory 4 food #
787,Purple,3,2020-08-18 20:07:10,III,15,7480677,Purple plays event#Purple scores 3 culture Current event: II / Developed Territory 5 science #
788,Green,3,2020-08-18 16:34:18,III,14,7480677,Green plays event#Green scores 3 culture Current event: II / Economic Progress Each player produces immediately: Evaluate corruption. Produce food. Evaluate consumption. Produce resources. CORRUPTION! Purple loses 2 resources CORRUPTION! Grey loses 2 resources Orange produces : 4 food - consumption: 2 Orange produces : 4 resources Purple produces : 3 food - consumption: 3 Purple produces : 4 resources Green produces : 4 food - consumption: 2 Green produces : 4 resources Grey produces : 1 food - consumption: 3 Grey produces : 6 resources #
789,Purple,2,2020-08-18 14:29:18,III,14,7480677,Purple plays event#Purple scores 2 culture Future events are now current events. Current event: II / Independence Declaration The weakest civilization loses 1 colony (the player choses which one). Orange must choose a colony to lose #
790,Orange,3,2020-08-18 14:20:47,III,14,7480677,"Orange plays event#Orange scores 3 culture Current event: II / Emigration Each civilization loses half of its discontent workers, rounded up (return them to your yellow bank). #"
791,Grey,2,2020-08-18 14:10:04,III,13,7480677,Grey plays event#Grey scores 2 culture Current event: II / National Pride The civilization with the most culture points scores 5 culture. Purple scores 5 culture #
792,Purple,2,2020-08-18 13:21:56,III,13,7480677,Purple plays event#Purple scores 2 culture Current event: II / Popularization of Science Each civilization scores culture equal to the amount of science it produces. Orange scores 7 culture Purple scores 6 culture Green scores 3 culture Grey scores 5 culture #
793,Grey,2,2020-08-18 09:53:16,III,12,7480677,Grey plays event#Grey scores 2 culture Current event: II / Refugees The strongest scores 3 culture and gains 1 population. The weakest civilization loses 3 culture and 1 population. Orange gains 3 culture and 1 population Green loses 3 cultureand 1 population #
794,Green,2,2020-08-18 09:30:19,III,12,7480677,Green plays event#Green scores 2 culture Current event: I / Raiders Each of the two weakest civilizations lose a total of 2 resources and/or food. Green and Grey each lose 2 resources and/or food Green choses first #
795,Grey,2,2020-08-18 09:10:39,II,11,7480677,"Grey plays event#Grey scores 2 culture Future events are now current events. Current event: II / Politics of Strength The strongest civilization draws 5 military cards. The weakest civilization discards 3 military cards. In the game-ending age, culture is scored or lost instead. Green draws 5 military cards Purple discards 3 cards #"
796,Green,2,2020-08-17 22:51:33,II,11,7480677,Green plays event#Green scores 2 culture Current event: I / Developed Territory 3 science #
797,Grey,2,2020-08-17 19:28:20,II,10,7480677,Grey plays event#Grey scores 2 culture Current event: I / Cultural Influence Each civilization immediately scores culture equal to the amount of culture it produces. Orange scores 1 culture Purple scores 4 culture Green scores 3 culture Grey scores 2 culture #
798,Green,1,2020-08-17 17:56:47,II,10,7480677,Green plays event#Green scores 1 culture Current event: I / Good Harvest Each civilization produces food immediately. Ignore corruption and consumption. Orange produces 2 food Purple produces 4 food Green produces 2 food Grey produces 4 food #
799,Purple,2,2020-08-17 17:16:37,II,10,7480677,Purple plays event#Purple scores 2 culture Current event: I / Immigration All civilizations with the most happy faces gain 1 population. Orange receives a new immigrant #
800,Grey,2,2020-08-17 16:49:19,II,9,7480677,Grey plays event#Grey scores 2 culture Current event: I / Reign of Terror The weakest civilization loses 1 population. Orange loses 1 population #
801,Orange,1,2020-08-17 15:49:36,II,9,7480677,Orange plays event#Orange scores 1 culture Future events are now current events. Current event: I / New Deposits Each civilization produces resources immediately. Ignore corruption. Orange produces 3 resources Purple produces 5 resources Green produces 6 resources Grey produces 4 resources #
802,Grey,2,2020-08-17 15:27:57,II,8,7480677,Grey plays event#Grey scores 2 culture Current event: I / Foray Each of the two strongest civilizations gains a total of 3 resources and/or food. Purple and Green each produce 3 resources and/or food Green choses first #
803,Purple,1,2020-08-17 14:43:20,II,8,7480677,Purple plays event#Purple scores 1 culture Current event: I / Wealthy Territory 5 resources #
804,Orange,1,2020-08-17 14:38:00,II,8,7480677,Orange plays event#Orange scores 1 culture Current event: I / Crusades The strongest civilization scores 4 culture. The weakest civilization loses 4 culture. Purple scores 4 culture Grey loses 4 culture #
805,Green,1,2020-08-17 13:23:28,I,7,7480677,Green plays event#Green scores 1 culture Current event: I / Historic Territory 6 culture #
806,Orange,1,2020-08-17 12:24:03,I,7,7480677,Orange plays event#Orange scores 1 culture Current event: I / Uncertain Borders The strongest civilization takes 1 yellow token from the weakest civilization's yellow bank. Purple gets 1 yellow token Grey loses 1 yellow token #
807,Green,1,2020-08-17 11:52:02,I,5,7480677,Green plays event#Green scores 1 culture Future events are now current events. Current event: A / Development of Science Each civilization scores 2 science. #
808,Purple,1,2020-08-17 11:45:42,I,5,7480677,Purple plays event#Purple scores 1 culture Current event: A / Development of Warfare Each player with an unused worker may immediately build a Warrior unit for free. #
809,Orange,1,2020-08-17 11:38:11,I,5,7480677,Orange plays event#Orange scores 1 culture Current event: A / Development of Religion Each player with an unused worker may immediately build an Age A temple for free. #
810,Grey,1,2020-08-17 11:11:21,I,4,7480677,"Grey plays event#Grey scores 1 culture Current event: A / Development of Civilization Immediately, each civilization may either: increase its population; or build a farm, mine or urban building; or develop a technology. It costs 1 food or 1 resource or 1 science less than usual. #"
811,Purple,1,2020-08-17 10:31:23,I,4,7480677,Purple plays event#Purple scores 1 culture Current event: A / Development of Agriculture Each civilization gains 2 food. Orange produces 2 food Purple produces 2 food Green produces 2 food Grey produces 2 food #
812,Grey,1,2020-08-17 09:52:28,I,3,7480677,Grey plays event#Grey scores 1 culture Current event: A / Development of Markets Each civilization gains 2 resources or 2 food (player's choice). #
813,Grey,3,2020-08-24 15:11:39,IV,17,7480887,Grey plays event#Grey scores 3 culture Current event: II / Vast Territory 4 food #
814,Purple,3,2020-08-24 14:43:07,IV,17,7480887,"Purple plays event#Purple scores 3 culture Future events are now current events. Current event: II / Civil Unrest Each civilization loses 4 culture per discontent worker. All civilizations with the most discontent workers also returns 1 blue token to the box. If no one has discontent workers, this event has no effect. Purple loses 4 culture Grey loses 8 culture Grey loses 1 blue token #"
815,Green,3,2020-08-24 13:34:32,IV,16,7480887,Green plays event#Green scores 3 culture Current event: II / Strategic Territory 5 military cards #
816,Purple,3,2020-08-24 13:25:10,III,16,7480887,Purple plays event#Purple scores 3 culture Current event: II / Ravages of Time Each player chooses one of his or her completed wonder from Age A or I and turns it face down. These wonders lose their effects and produce 2 culture instead. The Hanging Gardens crumbles Purple must choose a wonder to ravage The Pyramids crumble St. Peter's Basilica crumbles #
817,Grey,3,2020-08-24 12:00:37,III,14,7480887,Grey plays event#Grey scores 3 culture Current event: II / Popularization of Science Each civilization scores culture equal to the amount of science it produces. Orange scores 6 culture Purple scores 7 culture Green scores 4 culture Grey scores 4 culture #
